time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.pulse,.position,.velocity,.torque
2020/05/26/02:03:43.636801,612,1590426223,582103967,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:43.692307,613,1590426223,636660099,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:43.747838,614,1590426223,692404985,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:43.803605,615,1590426223,747912883,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:43.857282,616,1590426223,803401947,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:43.911900,617,1590426223,857346057,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:43.966715,618,1590426223,911861896,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:44.022654,619,1590426223,966701984,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:44.077868,620,1590426224,22720098,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:44.132394,621,1590426224,77806949,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:44.187729,622,1590426224,132220983,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:44.242862,623,1590426224,187726974,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.297938,624,1590426224,242959976,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.353991,625,1590426224,297890901,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.409224,626,1590426224,354208946,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.465643,627,1590426224,409502983,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.521957,628,1590426224,465563058,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.576578,629,1590426224,521961927,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.632430,630,1590426224,576594114,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.688861,631,1590426224,632370948,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.744211,632,1590426224,688884019,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.799589,633,1590426224,744380950,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.856811,634,1590426224,799611091,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.911177,635,1590426224,856800079,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:44.966306,636,1590426224,911254882,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.021896,637,1590426224,966306924,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.078041,638,1590426225,22017002,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.134124,639,1590426225,78237056,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.189634,640,1590426225,134110927,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.244197,641,1590426225,189445972,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.299808,642,1590426225,244268894,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.355326,643,1590426225,299719095,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.412648,644,1590426225,355365991,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.467415,645,1590426225,412764072,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.522333,646,1590426225,467403888,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.577364,647,1590426225,522336959,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.632731,648,1590426225,577474117,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.689036,649,1590426225,632760047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.744226,650,1590426225,688951015,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.799144,651,1590426225,743952989,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.855042,652,1590426225,799103021,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.909653,653,1590426225,855020999,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:45.967037,654,1590426225,909743070,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.024375,655,1590426225,966872930,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.080291,656,1590426226,24507045,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.134427,657,1590426226,80341100,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.190368,658,1590426226,134438037,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.244605,659,1590426226,190330028,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.299865,660,1590426226,244663000,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.354555,661,1590426226,299702882,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.410308,662,1590426226,354517936,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.465126,663,1590426226,410036087,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.520604,664,1590426226,465014934,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.575199,665,1590426226,520523071,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.631006,666,1590426226,575279951,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.686097,667,1590426226,630916118,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.742200,668,1590426226,686172962,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.795429,669,1590426226,742083072,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.0756, 0.0)"
2020/05/26/02:03:46.848481,670,1590426226,795557022,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -2, -2, -1, 0, -132, 2)","(0.0, 0.0017, -0.0017, -0.0008, 0.0, -0.1303, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:46.902474,671,1590426226,848603010,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -2, -2, -1, 0, -482, 2)","(0.0, 0.0017, -0.0017, -0.0008, 0.0, -0.4759, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:46.956311,672,1590426226,902317047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -2, -2, -1, 0, -1052, 2)","(0.0, 0.0017, -0.0017, -0.0008, 0.0, -1.0388, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:47.011319,673,1590426226,956329107,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -2, -2, -1, 0, -1805, 2)","(0.0, 0.0017, -0.0017, -0.0008, 0.0, -1.7825, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:47.065296,674,1590426227,11444091,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -2, -2, -1, 0, -2711, 2)","(0.0, 0.0017, -0.0017, -0.0008, 0.0, -2.6772, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
2020/05/26/02:03:47.118274,675,1590426227,65309047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -2, -2, -1, 0, -3741, 2)","(0.0, 0.0017, -0.0017, -0.0008, 0.0, -3.6943, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.01, 0.2484, -0.0324, 0.072, 0.0)"
