time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.pulse,.position,.velocity,.torque
2020/05/26/02:03:44.187921,622,1590426224,132220983,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002109, 5.8e-05)"
2020/05/26/02:03:44.243026,623,1590426224,187726974,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(-124.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-1.3e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002101, 5.6e-05)"
2020/05/26/02:03:44.297917,624,1590426224,242959976,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002098, 5.3e-05)"
2020/05/26/02:03:44.354235,625,1590426224,297890901,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002103, 5.3e-05)"
2020/05/26/02:03:44.409266,626,1590426224,354208946,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002103, 5.1e-05)"
2020/05/26/02:03:44.465809,627,1590426224,409502983,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002105, 4.9e-05)"
2020/05/26/02:03:44.522161,628,1590426224,465563058,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-5.2e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002105, 4.9e-05)"
2020/05/26/02:03:44.576739,629,1590426224,521961927,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(124.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-5.4e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002105, 4.7e-05)"
2020/05/26/02:03:44.632444,630,1590426224,576594114,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-5.4e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002107, 4.5e-05)"
2020/05/26/02:03:44.689015,631,1590426224,632370948,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000122, 0.004659, 0.00062, 0.002107, 4.5e-05)"
2020/05/26/02:03:44.744419,632,1590426224,688884019,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002107, 4.3e-05)"
2020/05/26/02:03:44.799789,633,1590426224,744380950,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(124.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-5.6e-05, -0.003708, 0.000122, 0.004659, 0.00062, 0.002109, 4.1e-05)"
2020/05/26/02:03:44.856944,634,1590426224,799611091,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-5.2e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002109, 3.9e-05)"
2020/05/26/02:03:44.911404,635,1590426224,856800079,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003703, 0.000122, 0.004659, 0.00062, 0.002109, 3.9e-05)"
2020/05/26/02:03:44.966374,636,1590426224,911254882,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003699, 0.000122, 0.004659, 0.00062, 0.002111, 3.7e-05)"
2020/05/26/02:03:45.022057,637,1590426224,966306924,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000122, 0.004659, 0.00062, 0.002111, 3.5e-05)"
2020/05/26/02:03:45.078354,638,1590426225,22017002,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, -124.8, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004689, 0.00062, 0.002111, 3.5e-05)"
2020/05/26/02:03:45.134283,639,1590426225,78237056,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003701, 0.000122, 0.004659, 0.00062, 0.002113, 2.6e-05)"
2020/05/26/02:03:45.189514,640,1590426225,134110927,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002113, 3.3e-05)"
2020/05/26/02:03:45.244400,641,1590426225,189445972,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002115, 3.3e-05)"
2020/05/26/02:03:45.299887,642,1590426225,244268894,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002115, 3.1e-05)"
2020/05/26/02:03:45.355514,643,1590426225,299719095,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002115, 3.1e-05)"
2020/05/26/02:03:45.412837,644,1590426225,355365991,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000122, 0.004659, 0.00062, 0.002117, 2.9e-05)"
2020/05/26/02:03:45.467472,645,1590426225,412764072,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 124.8, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000122, 0.00465, 0.00062, 0.002117, 2.9e-05)"
2020/05/26/02:03:45.522487,646,1590426225,467403888,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004654, 0.00062, 0.002119, 2.9e-05)"
2020/05/26/02:03:45.577567,647,1590426225,522336959,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002119, 2.6e-05)"
2020/05/26/02:03:45.632861,648,1590426225,577474117,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002121, 2.6e-05)"
2020/05/26/02:03:45.689213,649,1590426225,632760047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.00012, 0.004659, 0.00062, 0.002121, 2.6e-05)"
2020/05/26/02:03:45.744071,650,1590426225,688951015,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002121, 2.4e-05)"
2020/05/26/02:03:45.799280,651,1590426225,743952989,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002123, 2.4e-05)"
2020/05/26/02:03:45.855188,652,1590426225,799103021,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002123, 2.2e-05)"
2020/05/26/02:03:45.909901,653,1590426225,855020999,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002125, 2.2e-05)"
2020/05/26/02:03:45.967023,654,1590426225,909743070,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002125, 2.2e-05)"
2020/05/26/02:03:46.024509,655,1590426225,966872930,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002125, 2e-05)"
2020/05/26/02:03:46.080590,656,1590426226,24507045,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002128, 2e-05)"
2020/05/26/02:03:46.134481,657,1590426226,80341100,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004659, 0.00062, 0.002128, 1.8e-05)"
2020/05/26/02:03:46.190394,658,1590426226,134438037,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.00213, 1.8e-05)"
2020/05/26/02:03:46.244791,659,1590426226,190330028,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, -124.8, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000167, 0.004661, 0.00062, 0.00213, 1.8e-05)"
2020/05/26/02:03:46.299764,660,1590426226,244663000,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.00213, 1.6e-05)"
2020/05/26/02:03:46.354573,661,1590426226,299702882,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.00213, 1.6e-05)"
2020/05/26/02:03:46.410301,662,1590426226,354517936,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002132, 1.4e-05)"
2020/05/26/02:03:46.465247,663,1590426226,410036087,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004656, 0.00062, 0.002132, 1.4e-05)"
2020/05/26/02:03:46.520720,664,1590426226,465014934,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.7e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002134, 1.4e-05)"
2020/05/26/02:03:46.575286,665,1590426226,520523071,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002134, 1.2e-05)"
2020/05/26/02:03:46.631078,666,1590426226,575279951,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.9e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002134, 1.2e-05)"
2020/05/26/02:03:46.686287,667,1590426226,630916118,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002136, 1.2e-05)"
2020/05/26/02:03:46.742140,668,1590426226,686172962,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.5e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002136, 1e-05)"
2020/05/26/02:03:46.795786,669,1590426226,742083072,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.9e-05, -0.003708, 0.000124, 0.004661, 0.00062, 0.002138, 1e-05)"
2020/05/26/02:03:46.848643,670,1590426226,795557022,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -1, 0, -3, 2)","(0.0, 0.0026, -0.0026, -0.0008, 0.0, -0.0029, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-4.3e-05, -0.003545, 0.000147, 0.004508, 0.00062, 0.001949, 1e-05)"
2020/05/26/02:03:46.902486,671,1590426226,848603010,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -3, -3, -2, 0, -4, 2)","(0.0, 0.0026, -0.0026, -0.0017, 0.0, -0.0039, -0.0029)","(0.0, 0.0, 0.0, -124.8, 0.0, -124.8, 0.0)","(-4.3e-05, -0.002955, 0.000197, 0.003935, 0.00063, -3.7e-05, 1.2e-05)"
2020/05/26/02:03:46.956496,672,1590426226,902317047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(0, -2, -3, -2, 0, -77, 2)","(0.0, 0.0017, -0.0026, -0.0017, 0.0, -0.076, -0.0029)","(0.0, 124.0, 0.0, 0.0, 0.0, -2995.2, 0.0)","(-4.3e-05, -0.002139, 0.000276, 0.0032, 0.000642, -0.00108, 2.4e-05)"
