time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2020/05/26/02:05:05.334909,45816,1590426305,334772167,robotiq_ft_frame_id,-10.6000003815,239.330001831,4.21000003815,5.22900009155,2.13100004196,1.32400000095
2020/05/26/02:05:05.351234,45817,1590426305,351070691,robotiq_ft_frame_id,-10.6300001144,239.339996338,4.23999977112,5.22900009155,2.13400006294,1.32400000095
2020/05/26/02:05:05.367629,45818,1590426305,367480198,robotiq_ft_frame_id,-10.5900001526,239.289993286,4.26999998093,5.22800016403,2.132999897,1.32500004768
2020/05/26/02:05:05.384005,45819,1590426305,383782616,robotiq_ft_frame_id,-10.6800003052,239.38999939,4.28000020981,5.23099994659,2.13499999046,1.32500004768
2020/05/26/02:05:05.400274,45820,1590426305,400118581,robotiq_ft_frame_id,-10.720000267,239.36000061,4.28999996185,5.22900009155,2.13400006294,1.32400000095
2020/05/26/02:05:05.416734,45821,1590426305,416522262,robotiq_ft_frame_id,-10.6499996185,239.330001831,4.30000019073,5.22900009155,2.13400006294,1.3259999752
2020/05/26/02:05:05.429015,45822,1590426305,428817898,robotiq_ft_frame_id,-10.6700000763,239.279998779,4.21000003815,5.22900009155,2.13400006294,1.32500004768
2020/05/26/02:05:05.445317,45823,1590426305,445155415,robotiq_ft_frame_id,-10.6899995804,239.279998779,4.23000001907,5.22900009155,2.13499999046,1.32500004768
2020/05/26/02:05:05.461804,45824,1590426305,461524948,robotiq_ft_frame_id,-10.6199998856,239.259994507,4.30999994278,5.22499990463,2.13199996948,1.32400000095
2020/05/26/02:05:05.478043,45825,1590426305,477879198,robotiq_ft_frame_id,-10.6099996567,239.259994507,4.21000003815,5.22800016403,2.13499999046,1.32400000095
2020/05/26/02:05:05.494367,45826,1590426305,494188776,robotiq_ft_frame_id,-10.6199998856,239.339996338,4.23999977112,5.22900009155,2.13400006294,1.32500004768
2020/05/26/02:05:05.510776,45827,1590426305,510538099,robotiq_ft_frame_id,-10.5799999237,239.259994507,4.25,5.23000001907,2.132999897,1.32500004768
2020/05/26/02:05:05.527074,45828,1590426305,526896959,robotiq_ft_frame_id,-10.6499996185,239.320007324,4.21000003815,5.23000001907,2.13599991798,1.32400000095
2020/05/26/02:05:05.543281,45829,1590426305,543179360,robotiq_ft_frame_id,-10.6599998474,239.330001831,4.19999980927,5.23000001907,2.13599991798,1.32299995422
2020/05/26/02:05:05.559551,45830,1590426305,559439370,robotiq_ft_frame_id,-10.6499996185,239.309997559,4.30999994278,5.22700023651,2.13199996948,1.32299995422
2020/05/26/02:05:05.576092,45831,1590426305,575828275,robotiq_ft_frame_id,-10.6800003052,239.279998779,4.26000022888,5.22800016403,2.13400006294,1.32500004768
2020/05/26/02:05:05.592332,45832,1590426305,592184354,robotiq_ft_frame_id,-10.6899995804,239.259994507,4.21000003815,5.22800016403,2.13499999046,1.32500004768
2020/05/26/02:05:05.604593,45833,1590426305,604444158,robotiq_ft_frame_id,-10.6800003052,239.25,4.23000001907,5.22900009155,2.13499999046,1.32500004768
2020/05/26/02:05:05.621018,45834,1590426305,620814508,robotiq_ft_frame_id,-10.6899995804,239.259994507,4.21999979019,5.22900009155,2.13499999046,1.32500004768
2020/05/26/02:05:05.637462,45835,1590426305,637201115,robotiq_ft_frame_id,-10.6899995804,239.270004272,4.28000020981,5.22800016403,2.13499999046,1.32500004768
2020/05/26/02:05:05.653687,45836,1590426305,653506302,robotiq_ft_frame_id,-10.5799999237,239.220001221,4.34999990463,5.22499990463,2.13000011444,1.3259999752
2020/05/26/02:05:05.669977,45837,1590426305,669857384,robotiq_ft_frame_id,-10.6199998856,239.320007324,4.26999998093,5.22900009155,2.132999897,1.32500004768
2020/05/26/02:05:05.686484,45838,1590426305,686280706,robotiq_ft_frame_id,-10.6700000763,239.369995117,4.28999996185,5.23099994659,2.13400006294,1.32500004768
2020/05/26/02:05:05.702872,45839,1590426305,702678054,robotiq_ft_frame_id,-10.75,239.199996948,4.28999996185,5.22800016403,2.13599991798,1.3259999752
2020/05/26/02:05:05.719326,45840,1590426305,719123649,robotiq_ft_frame_id,-10.6800003052,239.25,4.30000019073,5.22800016403,2.13400006294,1.32700002193
2020/05/26/02:05:05.735674,45841,1590426305,735490475,robotiq_ft_frame_id,-10.6899995804,239.270004272,4.26999998093,5.22800016403,2.13499999046,1.32400000095
2020/05/26/02:05:05.752060,45842,1590426305,751862647,robotiq_ft_frame_id,-10.6599998474,239.300003052,4.30000019073,5.22599983215,2.132999897,1.32400000095
2020/05/26/02:05:05.764342,45843,1590426305,764137873,robotiq_ft_frame_id,-10.6700000763,239.309997559,4.28999996185,5.22499990463,2.132999897,1.32400000095
2020/05/26/02:05:05.780816,45844,1590426305,780541839,robotiq_ft_frame_id,-10.7100000381,239.279998779,4.28999996185,5.22700023651,2.13700008392,1.32400000095
2020/05/26/02:05:05.797050,45845,1590426305,796886627,robotiq_ft_frame_id,-10.6599998474,239.330001831,4.28000020981,5.22900009155,2.13599991798,1.32400000095
2020/05/26/02:05:05.813385,45846,1590426305,813197587,robotiq_ft_frame_id,-10.6300001144,239.210006714,4.25,5.22700023651,2.13400006294,1.3259999752
2020/05/26/02:05:05.829746,45847,1590426305,829518730,robotiq_ft_frame_id,-10.6999998093,239.369995117,4.19999980927,5.23199987411,2.13599991798,1.32500004768
2020/05/26/02:05:05.846075,45848,1590426305,845891695,robotiq_ft_frame_id,-10.6700000763,239.330001831,4.23000001907,5.23099994659,2.13599991798,1.3259999752
2020/05/26/02:05:05.862437,45849,1590426305,862272754,robotiq_ft_frame_id,-10.6300001144,239.350006104,4.30999994278,5.22900009155,2.132999897,1.32700002193
2020/05/26/02:05:05.878863,45850,1590426305,878679793,robotiq_ft_frame_id,-10.6700000763,239.300003052,4.23999977112,5.22800016403,2.13400006294,1.32700002193
2020/05/26/02:05:05.895277,45851,1590426305,895072853,robotiq_ft_frame_id,-10.6400003433,239.320007324,4.17999982834,5.23099994659,2.13400006294,1.32400000095
2020/05/26/02:05:05.911776,45852,1590426305,911550397,robotiq_ft_frame_id,-10.6000003815,239.259994507,4.21000003815,5.23000001907,2.13400006294,1.32500004768
2020/05/26/02:05:05.924021,45853,1590426305,923869062,robotiq_ft_frame_id,-10.6400003433,239.380004883,4.30999994278,5.23000001907,2.132999897,1.3259999752
2020/05/26/02:05:05.940382,45854,1590426305,940200631,robotiq_ft_frame_id,-10.6300001144,239.339996338,4.25,5.23099994659,2.132999897,1.32700002193
2020/05/26/02:05:05.956736,45855,1590426305,956541842,robotiq_ft_frame_id,-10.6300001144,239.320007324,4.21000003815,5.23099994659,2.13400006294,1.32700002193
2020/05/26/02:05:05.973119,45856,1590426305,972852976,robotiq_ft_frame_id,-10.6000003815,239.190002441,4.26000022888,5.22900009155,2.13199996948,1.3259999752
2020/05/26/02:05:05.989463,45857,1590426305,989182372,robotiq_ft_frame_id,-10.6300001144,239.199996948,4.25,5.22700023651,2.13400006294,1.32400000095
2020/05/26/02:05:06.005707,45858,1590426306,5546485,robotiq_ft_frame_id,-10.6800003052,239.229995728,4.21000003815,5.22900009155,2.13599991798,1.32299995422
2020/05/26/02:05:06.022097,45859,1590426306,21959672,robotiq_ft_frame_id,-10.6599998474,239.259994507,4.21000003815,5.23000001907,2.132999897,1.32500004768
2020/05/26/02:05:06.038549,45860,1590426306,38372318,robotiq_ft_frame_id,-10.6099996567,239.309997559,4.21999979019,5.23099994659,2.13199996948,1.32500004768
2020/05/26/02:05:06.054917,45861,1590426306,54718497,robotiq_ft_frame_id,-10.6800003052,239.38999939,4.23999977112,5.23199987411,2.13400006294,1.32500004768
2020/05/26/02:05:06.071312,45862,1590426306,71126715,robotiq_ft_frame_id,-10.6099996567,239.289993286,4.25,5.22900009155,2.13400006294,1.3259999752
2020/05/26/02:05:06.083586,45863,1590426306,83385972,robotiq_ft_frame_id,-10.6599998474,239.25,4.26000022888,5.22900009155,2.13400006294,1.32500004768
2020/05/26/02:05:06.100002,45864,1590426306,99722634,robotiq_ft_frame_id,-10.5500001907,239.320007324,4.23999977112,5.23099994659,2.132999897,1.3259999752
2020/05/26/02:05:06.116300,45865,1590426306,116069031,robotiq_ft_frame_id,-10.5399999619,239.289993286,4.28000020981,5.22900009155,2.13100004196,1.32700002193
2020/05/26/02:05:06.132605,45866,1590426306,132408218,robotiq_ft_frame_id,-10.6099996567,239.330001831,4.23999977112,5.22900009155,2.13199996948,1.32500004768
2020/05/26/02:05:06.148996,45867,1590426306,148809565,robotiq_ft_frame_id,-10.6099996567,239.330001831,4.23000001907,5.22900009155,2.13199996948,1.32500004768
2020/05/26/02:05:06.165469,45868,1590426306,165273817,robotiq_ft_frame_id,-10.6199998856,239.320007324,4.26999998093,5.23000001907,2.132999897,1.32400000095
2020/05/26/02:05:06.181818,45869,1590426306,181607605,robotiq_ft_frame_id,-10.6400003433,239.229995728,4.23999977112,5.22800016403,2.13400006294,1.32299995422
2020/05/26/02:05:06.198132,45870,1590426306,197982795,robotiq_ft_frame_id,-10.6199998856,239.229995728,4.23000001907,5.22700023651,2.132999897,1.32299995422
2020/05/26/02:05:06.214475,45871,1590426306,214305192,robotiq_ft_frame_id,-10.6400003433,239.229995728,4.32000017166,5.22499990463,2.13400006294,1.32500004768
2020/05/26/02:05:06.230878,45872,1590426306,230683468,robotiq_ft_frame_id,-10.6599998474,239.270004272,4.32999992371,5.22700023651,2.132999897,1.32400000095
2020/05/26/02:05:06.247332,45873,1590426306,247059453,robotiq_ft_frame_id,-10.6300001144,239.339996338,4.26000022888,5.23000001907,2.13400006294,1.32400000095
2020/05/26/02:05:06.259547,45874,1590426306,259344197,robotiq_ft_frame_id,-10.6499996185,239.309997559,4.26999998093,5.23099994659,2.13499999046,1.3259999752
2020/05/26/02:05:06.275868,45875,1590426306,275677480,robotiq_ft_frame_id,-10.6300001144,239.320007324,4.28000020981,5.23000001907,2.132999897,1.32700002193
2020/05/26/02:05:06.292206,45876,1590426306,292001363,robotiq_ft_frame_id,-10.6099996567,239.320007324,4.19999980927,5.23099994659,2.13199996948,1.32400000095
2020/05/26/02:05:06.308682,45877,1590426306,308418630,robotiq_ft_frame_id,-10.6499996185,239.330001831,4.19999980927,5.22900009155,2.13499999046,1.32500004768
2020/05/26/02:05:06.324942,45878,1590426306,324813656,robotiq_ft_frame_id,-10.6700000763,239.300003052,4.36000013351,5.22700023651,2.132999897,1.32500004768
2020/05/26/02:05:06.341312,45879,1590426306,341144689,robotiq_ft_frame_id,-10.6599998474,239.38999939,4.23999977112,5.23000001907,2.132999897,1.32500004768
2020/05/26/02:05:06.357645,45880,1590426306,357448898,robotiq_ft_frame_id,-10.7100000381,239.36000061,4.23999977112,5.23099994659,2.13499999046,1.32500004768
2020/05/26/02:05:06.373991,45881,1590426306,373771059,robotiq_ft_frame_id,-10.6800003052,239.289993286,4.30999994278,5.22800016403,2.13400006294,1.32700002193
2020/05/26/02:05:06.390408,45882,1590426306,390134757,robotiq_ft_frame_id,-10.6300001144,239.25,4.30999994278,5.22700023651,2.132999897,1.3259999752
2020/05/26/02:05:06.406706,45883,1590426306,406535010,robotiq_ft_frame_id,-10.6199998856,239.320007324,4.26000022888,5.22900009155,2.13400006294,1.32500004768
2020/05/26/02:05:06.423056,45884,1590426306,422835981,robotiq_ft_frame_id,-10.6700000763,239.259994507,4.30000019073,5.22900009155,2.13400006294,1.32500004768
2020/05/26/02:05:06.435343,45885,1590426306,435138149,robotiq_ft_frame_id,-10.6300001144,239.300003052,4.26000022888,5.23000001907,2.132999897,1.32500004768
2020/05/26/02:05:06.451694,45886,1590426306,451510187,robotiq_ft_frame_id,-10.6099996567,239.309997559,4.26999998093,5.23099994659,2.13199996948,1.32500004768
2020/05/26/02:05:06.468110,45887,1590426306,467920143,robotiq_ft_frame_id,-10.5900001526,239.289993286,4.28000020981,5.22900009155,2.132999897,1.32500004768
2020/05/26/02:05:06.484469,45888,1590426306,484273981,robotiq_ft_frame_id,-10.6199998856,239.38999939,4.36999988556,5.22900009155,2.13100004196,1.32500004768
2020/05/26/02:05:06.500819,45889,1590426306,500647172,robotiq_ft_frame_id,-10.6599998474,239.350006104,4.25,5.23099994659,2.13499999046,1.32500004768
2020/05/26/02:05:06.517213,45890,1590426306,517029009,robotiq_ft_frame_id,-10.6499996185,239.320007324,4.28000020981,5.23099994659,2.13599991798,1.3259999752
2020/05/26/02:05:06.533564,45891,1590426306,533377981,robotiq_ft_frame_id,-10.6599998474,239.380004883,4.30999994278,5.23299980164,2.132999897,1.32400000095
2020/05/26/02:05:06.549929,45892,1590426306,549744019,robotiq_ft_frame_id,-10.6300001144,239.350006104,4.26000022888,5.23000001907,2.13199996948,1.32400000095
2020/05/26/02:05:06.566367,45893,1590426306,566172636,robotiq_ft_frame_id,-10.6400003433,239.320007324,4.25,5.23099994659,2.13499999046,1.3259999752
2020/05/26/02:05:06.582837,45894,1590426306,582632907,robotiq_ft_frame_id,-10.6099996567,239.36000061,4.38000011444,5.22800016403,2.13199996948,1.32500004768
2020/05/26/02:05:06.595040,45895,1590426306,594926578,robotiq_ft_frame_id,-10.5900001526,239.240005493,4.30999994278,5.22499990463,2.13199996948,1.3259999752
2020/05/26/02:05:06.611541,45896,1590426306,611337119,robotiq_ft_frame_id,-10.6300001144,239.190002441,4.30000019073,5.22599983215,2.13400006294,1.3259999752
2020/05/26/02:05:06.627975,45897,1590426306,627774759,robotiq_ft_frame_id,-10.7100000381,239.279998779,4.30999994278,5.22900009155,2.13499999046,1.3259999752
2020/05/26/02:05:06.644407,45898,1590426306,644187428,robotiq_ft_frame_id,-10.6999998093,239.289993286,4.28000020981,5.22900009155,2.13499999046,1.32700002193
2020/05/26/02:05:06.660723,45899,1590426306,660552545,robotiq_ft_frame_id,-10.6499996185,239.320007324,4.26000022888,5.22900009155,2.13400006294,1.32500004768
2020/05/26/02:05:06.677137,45900,1590426306,676928312,robotiq_ft_frame_id,-10.6599998474,239.309997559,4.32999992371,5.22800016403,2.13400006294,1.32299995422
2020/05/26/02:05:06.693466,45901,1590426306,693255342,robotiq_ft_frame_id,-10.6199998856,239.220001221,4.32000017166,5.22599983215,2.132999897,1.3259999752
2020/05/26/02:05:06.709867,45902,1590426306,709666325,robotiq_ft_frame_id,-10.6499996185,239.259994507,4.28999996185,5.22800016403,2.132999897,1.32500004768
2020/05/26/02:05:06.726220,45903,1590426306,726042177,robotiq_ft_frame_id,-10.6199998856,239.320007324,4.26999998093,5.23000001907,2.132999897,1.32400000095
2020/05/26/02:05:06.738554,45904,1590426306,738369834,robotiq_ft_frame_id,-10.6400003433,239.300003052,4.26999998093,5.22900009155,2.13199996948,1.32500004768
2020/05/26/02:05:06.754999,45905,1590426306,754785211,robotiq_ft_frame_id,-10.6300001144,239.320007324,4.23000001907,5.22900009155,2.132999897,1.32500004768
2020/05/26/02:05:06.771454,45906,1590426306,771122242,robotiq_ft_frame_id,-10.6000003815,239.240005493,4.30999994278,5.22599983215,2.13199996948,1.3259999752
2020/05/26/02:05:06.787779,45907,1590426306,787518566,robotiq_ft_frame_id,-10.6400003433,239.279998779,4.34000015259,5.22599983215,2.13199996948,1.32500004768
2020/05/26/02:05:06.804040,45908,1590426306,803847897,robotiq_ft_frame_id,-10.6899995804,239.369995117,4.26000022888,5.23099994659,2.13599991798,1.32500004768
2020/05/26/02:05:06.820446,45909,1590426306,820200715,robotiq_ft_frame_id,-10.7299995422,239.36000061,4.26999998093,5.23000001907,2.13599991798,1.32400000095
2020/05/26/02:05:06.836859,45910,1590426306,836611969,robotiq_ft_frame_id,-10.6700000763,239.149993896,4.28000020981,5.22700023651,2.13400006294,1.32400000095
2020/05/26/02:05:06.853122,45911,1590426306,852960283,robotiq_ft_frame_id,-10.7700004578,239.330001831,4.21999979019,5.22800016403,2.13700008392,1.32500004768
2020/05/26/02:05:06.869438,45912,1590426306,869308695,robotiq_ft_frame_id,-10.7100000381,239.309997559,4.23999977112,5.22800016403,2.13499999046,1.3259999752
2020/05/26/02:05:06.885937,45913,1590426306,885680015,robotiq_ft_frame_id,-10.6000003815,239.289993286,4.30000019073,5.22900009155,2.13400006294,1.32700002193
2020/05/26/02:05:06.902275,45914,1590426306,902050035,robotiq_ft_frame_id,-10.5799999237,239.259994507,4.26000022888,5.22800016403,2.132999897,1.32700002193
2020/05/26/02:05:06.914709,45915,1590426306,914413417,robotiq_ft_frame_id,-10.6599998474,239.289993286,4.26999998093,5.22900009155,2.13499999046,1.32500004768
2020/05/26/02:05:06.930978,45916,1590426306,930793013,robotiq_ft_frame_id,-10.6800003052,239.279998779,4.25,5.22900009155,2.13400006294,1.32299995422
2020/05/26/02:05:06.947397,45917,1590426306,947223986,robotiq_ft_frame_id,-10.6599998474,239.229995728,4.26999998093,5.22800016403,2.13400006294,1.32299995422
2020/05/26/02:05:06.963838,45918,1590426306,963673256,robotiq_ft_frame_id,-10.6199998856,239.289993286,4.28999996185,5.23000001907,2.13400006294,1.32500004768
2020/05/26/02:05:06.980272,45919,1590426306,980053293,robotiq_ft_frame_id,-10.6599998474,239.279998779,4.28999996185,5.23000001907,2.13400006294,1.3259999752
2020/05/26/02:05:06.996712,45920,1590426306,996432052,robotiq_ft_frame_id,-10.6499996185,239.279998779,4.34000015259,5.23000001907,2.13400006294,1.32700002193
2020/05/26/02:05:07.013036,45921,1590426307,12842645,robotiq_ft_frame_id,-10.6599998474,239.350006104,4.23999977112,5.22800016403,2.13700008392,1.32500004768
2020/05/26/02:05:07.029420,45922,1590426307,29228871,robotiq_ft_frame_id,-10.6400003433,239.330001831,4.19999980927,5.22900009155,2.13499999046,1.3259999752
2020/05/26/02:05:07.045806,45923,1590426307,45611638,robotiq_ft_frame_id,-10.5699996948,239.300003052,4.28999996185,5.22800016403,2.13100004196,1.32500004768
2020/05/26/02:05:07.058086,45924,1590426307,57915589,robotiq_ft_frame_id,-10.5900001526,239.229995728,4.26999998093,5.22700023651,2.13100004196,1.3259999752
2020/05/26/02:05:07.074541,45925,1590426307,74324660,robotiq_ft_frame_id,-10.6000003815,239.279998779,4.23000001907,5.23099994659,2.13000011444,1.32500004768
2020/05/26/02:05:07.090938,45926,1590426307,90725335,robotiq_ft_frame_id,-10.6000003815,239.339996338,4.32000017166,5.23099994659,2.132999897,1.32700002193
2020/05/26/02:05:07.107438,45927,1590426307,107198535,robotiq_ft_frame_id,-10.5600004196,239.320007324,4.28999996185,5.23099994659,2.132999897,1.3259999752
2020/05/26/02:05:07.123708,45928,1590426307,123570920,robotiq_ft_frame_id,-10.7100000381,239.199996948,4.25,5.22900009155,2.132999897,1.32700002193
2020/05/26/02:05:07.140196,45929,1590426307,139917572,robotiq_ft_frame_id,-10.6800003052,239.320007324,4.30000019073,5.23099994659,2.13199996948,1.32700002193
2020/05/26/02:05:07.156511,45930,1590426307,156327368,robotiq_ft_frame_id,-10.5699996948,239.270004272,4.32000017166,5.22800016403,2.13199996948,1.32500004768
