time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.pulse,.position,.velocity,.torque
2020/05/26/02:02:25.885465,12,1590426145,829063892,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 124.8, 0.0)","(-0.000845, -0.003055, 0.000287, 0.005184, 0.000465, 0.001327, 0.000325)"
2020/05/26/02:02:25.940628,13,1590426145,885457992,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000843, -0.003055, 0.000287, 0.005184, 0.000465, 0.001341, 0.000321)"
2020/05/26/02:02:25.997251,14,1590426145,940433025,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.00084, -0.003055, 0.000287, 0.005184, 0.000465, 0.001346, 0.000317)"
2020/05/26/02:02:26.053393,15,1590426145,997104883,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.00084, -0.003055, 0.000287, 0.005184, 0.000465, 0.00135, 0.000313)"
2020/05/26/02:02:26.109237,16,1590426146,53344011,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000838, -0.003055, 0.000287, 0.005184, 0.000465, 0.001354, 0.000311)"
2020/05/26/02:02:26.165654,17,1590426146,109225988,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000834, -0.003055, 0.000287, 0.005184, 0.000465, 0.001358, 0.000306)"
2020/05/26/02:02:26.220837,18,1590426146,165662050,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000834, -0.003055, 0.000287, 0.005184, 0.000465, 0.001362, 0.000302)"
2020/05/26/02:02:26.277975,19,1590426146,220679044,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000831, -0.003055, 0.000287, 0.005184, 0.000465, 0.001375, 0.000298)"
2020/05/26/02:02:26.336149,20,1590426146,277889966,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000827, -0.003055, 0.000287, 0.005184, 0.000465, 0.00137, 0.000296)"
2020/05/26/02:02:26.392403,21,1590426146,336095094,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000827, -0.003055, 0.000287, 0.005184, 0.000465, 0.001375, 0.000292)"
2020/05/26/02:02:26.446907,22,1590426146,392164945,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000825, -0.003055, 0.000287, 0.005184, 0.000465, 0.001377, 0.000288)"
2020/05/26/02:02:26.504265,23,1590426146,446847915,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000818, -0.003055, 0.000287, 0.005184, 0.000465, 0.001381, 0.000284)"
2020/05/26/02:02:26.560741,24,1590426146,503971099,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000797, -0.003055, 0.000287, 0.005184, 0.000465, 0.001385, 0.00028)"
2020/05/26/02:02:26.617187,25,1590426146,560539960,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000804, -0.003055, 0.000287, 0.005184, 0.000465, 0.001389, 0.000277)"
2020/05/26/02:02:26.674424,26,1590426146,617161989,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000834, -0.003055, 0.000287, 0.005184, 0.000465, 0.001397, 0.000275)"
2020/05/26/02:02:26.729830,27,1590426146,674252986,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000791, -0.003055, 0.000287, 0.005184, 0.000465, 0.001391, 0.000271)"
2020/05/26/02:02:26.787780,28,1590426146,729670047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000836, -0.003055, 0.000287, 0.005184, 0.000465, 0.0014, 0.000267)"
2020/05/26/02:02:26.842354,29,1590426146,787827968,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000795, -0.003055, 0.000287, 0.005184, 0.000465, 0.0014, 0.000265)"
2020/05/26/02:02:26.898754,30,1590426146,842129945,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000822, -0.003055, 0.000287, 0.005184, 0.000465, 0.001404, 0.000261)"
2020/05/26/02:02:26.955466,31,1590426146,898540019,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000822, -0.003055, 0.000287, 0.005184, 0.000465, 0.001408, 0.000259)"
2020/05/26/02:02:27.011286,32,1590426146,955456018,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000795, -0.003055, 0.000287, 0.005184, 0.000465, 0.00141, 0.000255)"
2020/05/26/02:02:27.066531,33,1590426147,11123895,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000788, -0.003055, 0.000287, 0.005184, 0.000465, 0.001414, 0.000253)"
2020/05/26/02:02:27.122857,34,1590426147,66411018,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000795, -0.003055, 0.000287, 0.005184, 0.000465, 0.001416, 0.000248)"
2020/05/26/02:02:27.178734,35,1590426147,122584104,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000811, -0.003055, 0.000287, 0.005184, 0.000465, 0.00142, 0.000246)"
2020/05/26/02:02:27.235477,36,1590426147,178561925,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(-124.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000768, -0.003055, 0.000287, 0.005184, 0.000465, 0.001433, 0.000242)"
2020/05/26/02:02:27.291856,37,1590426147,235255956,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(-124.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000775, -0.003055, 0.000287, 0.005184, 0.000465, 0.001424, 0.00024)"
2020/05/26/02:02:27.346759,38,1590426147,291783094,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000816, -0.003055, 0.000287, 0.005184, 0.000465, 0.001424, 0.000238)"
2020/05/26/02:02:27.401906,39,1590426147,346627950,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000813, -0.003055, 0.000287, 0.005184, 0.000465, 0.001429, 0.000234)"
2020/05/26/02:02:27.458445,40,1590426147,401762962,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000811, -0.003055, 0.000287, 0.005184, 0.000465, 0.001431, 0.000232)"
2020/05/26/02:02:27.514535,41,1590426147,458153009,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(124.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.00082, -0.003055, 0.000287, 0.005184, 0.000465, 0.001433, 0.000228)"
2020/05/26/02:02:27.569529,42,1590426147,514281988,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000775, -0.003055, 0.000287, 0.005184, 0.000465, 0.001435, 0.000224)"
2020/05/26/02:02:27.624081,43,1590426147,569309949,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 124.8)","(-0.000811, -0.003055, 0.000287, 0.005184, 0.000465, 0.001437, 0.000215)"
2020/05/26/02:02:27.678705,44,1590426147,624053001,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000816, -0.003055, 0.000287, 0.005184, 0.000465, 0.001439, 0.000219)"
2020/05/26/02:02:27.733388,45,1590426147,678510904,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(124.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000816, -0.003055, 0.000287, 0.005184, 0.000465, 0.001441, 0.000217)"
2020/05/26/02:02:27.790860,46,1590426147,733236074,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000809, -0.003055, 0.000287, 0.005184, 0.000465, 0.001445, 0.000215)"
2020/05/26/02:02:27.847095,47,1590426147,790781974,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000816, -0.003055, 0.000287, 0.005184, 0.000465, 0.001445, 0.000213)"
2020/05/26/02:02:27.903550,48,1590426147,847053050,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000816, -0.003055, 0.000287, 0.005184, 0.000465, 0.001441, 0.000211)"
2020/05/26/02:02:27.959086,49,1590426147,903472900,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(-124.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000763, -0.003055, 0.000287, 0.005184, 0.000465, 0.001449, 0.000209)"
2020/05/26/02:02:28.012600,50,1590426147,959037065,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(124.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000818, -0.003055, 0.000287, 0.005184, 0.000465, 0.001449, 0.000207)"
2020/05/26/02:02:28.068218,51,1590426148,12584924,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-0.000831, -0.002883, 0.000287, 0.005009, 0.000457, 0.001213, 0.000201)"
2020/05/26/02:02:28.123627,52,1590426148,68078041,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -6, 6, 4, 3)","(0.0017, 0.0043, -0.0008, -0.0052, -0.0052, 0.0039, -0.0044)","(0.0, 124.0, 0.0, 0.0, 0.0, -124.8, 0.0)","(-0.00085, -0.002255, 0.000287, 0.004405, 0.000405, -0.001223, 0.000197)"
2020/05/26/02:02:28.179234,53,1590426148,123470067,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -4, -1, -6, 6, -110, 3)","(0.0017, 0.0034, -0.0008, -0.0052, -0.0052, -0.1086, -0.0044)","(0.0, 124.8, 0.0, 0.0, 0.0, -3494.4, 0.0)","(-0.000911, -0.001378, 0.000287, 0.003719, 0.000325, -0.00046, 0.000188)"
2020/05/26/02:02:28.234834,54,1590426148,178975105,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -1, -1, -8, 6, -384, 3)","(0.0017, 0.0008, -0.0008, -0.0069, -0.0052, -0.3792, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, -6614.4, 0.0)","(-0.000986, -0.000906, 0.000287, 0.002987, 0.000232, -0.000728, 0.000176)"
2020/05/26/02:02:28.290562,55,1590426148,234627962,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, 4, -1, -8, 6, -852, 3)","(0.0017, -0.0034, -0.0008, -0.0069, -0.0052, -0.8413, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, -9984.0, 0.0)","(-0.001056, -0.001174, 0.000287, 0.002732, 0.000152, -0.000829, 0.000155)"
2020/05/26/02:02:28.346477,56,1590426148,290400028,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, 5, -1, -9, 6, -1519, 3)","(0.0017, -0.0043, -0.0008, -0.0078, -0.0052, -1.5, -0.0044)","(0.0, 0.0, 0.0, -124.8, 0.0, -13603.2, 0.0)","(-0.001112, -0.00165, 0.000287, 0.002664, 8e-05, -0.001159, 0.000132)"
2020/05/26/02:02:28.402445,57,1590426148,346472024,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, 5, -1, -9, 6, -2371, 3)","(0.0017, -0.0043, -0.0008, -0.0078, -0.0052, -2.3414, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, -16848.0, 0.0)","(-0.001174, -0.002323, 0.000287, 0.00268, 2e-05, -0.001051, 0.000107)"
2020/05/26/02:02:28.461851,58,1590426148,402261972,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, 4, -1, -10, 6, -3373, 3)","(0.0017, -0.0034, -0.0008, -0.0087, -0.0052, -3.3309, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, -18844.8, 0.0)","(-0.001224, -0.003089, 0.000287, 0.002825, -2.8e-05, -0.001381, 8.5e-05)"
2020/05/26/02:02:28.517748,59,1590426148,461620092,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, 3, -1, -10, 5, -4525, 3)","(0.0017, -0.0026, -0.0008, -0.0087, -0.0043, -4.4685, -0.0044)","(0.0, 0.0, 0.0, 124.8, 0.0, -20716.8, 0.0)","(-0.001276, -0.003826, 0.000287, 0.003037, -7e-05, -0.001671, 5.8e-05)"
2020/05/26/02:02:28.574771,60,1590426148,517671108,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, 2, -1, -10, 5, -5750, 3)","(0.0017, -0.0017, -0.0008, -0.0087, -0.0043, -5.6783, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, -21964.8, 0.0)","(-0.001316, -0.004644, 0.000287, 0.00343, -0.000107, -0.001433, 3.3e-05)"
2020/05/26/02:02:28.631114,61,1590426148,574584960,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, 1, -1, -9, 5, -7025, 3)","(0.0017, -0.0008, -0.0008, -0.0078, -0.0043, -6.9374, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, -22838.4, 0.0)","(-0.00136, -0.005115, 0.000287, 0.003665, -0.000133, -0.001426, 8e-06)"
