time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.pulse,.position,.velocity,.torque
2020/05/26/01:50:21.911232,58,1590425421,863569021,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:21.955671,59,1590425421,911027908,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.007754,60,1590425421,955648899,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.045844,61,1590425422,7694005,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.090061,62,1590425422,45706033,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.134890,63,1590425422,90131998,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.181336,64,1590425422,134922027,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.227636,65,1590425422,181365013,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.271409,66,1590425422,227557897,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.316937,67,1590425422,271505117,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.364135,68,1590425422,317084074,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.406362,69,1590425422,364240884,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.452960,70,1590425422,406322956,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.499794,71,1590425422,453001022,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.543911,72,1590425422,499774932,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.590259,73,1590425422,543950080,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.637336,74,1590425422,590060949,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.680373,75,1590425422,637315034,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.727775,76,1590425422,680455923,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.773359,77,1590425422,727229118,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.817458,78,1590425422,773144006,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.862814,79,1590425422,817517042,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.911100,80,1590425422,862636089,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.954926,81,1590425422,910706043,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:22.998298,82,1590425422,954715967,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.043114,83,1590425422,998346090,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.088578,84,1590425423,43206930,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.133988,85,1590425423,88660955,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.181066,86,1590425423,133816003,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.223867,87,1590425423,181055068,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.269811,88,1590425423,223671913,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.316709,89,1590425423,269781112,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.358536,90,1590425423,316745996,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.403671,91,1590425423,358609914,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.449640,92,1590425423,403829097,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.494337,93,1590425423,449378013,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.541772,94,1590425423,494359970,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.584684,95,1590425423,541548013,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.630210,96,1590425423,584763050,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.675748,97,1590425423,630312919,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.721486,98,1590425423,675683021,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.789788,99,1590425423,721529006,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.811420,100,1590425423,789716958,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.856726,101,1590425423,811340093,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.903206,102,1590425423,856586933,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.949756,103,1590425423,903156995,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:23.993227,104,1590425423,949558973,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:24.041098,105,1590425423,993313074,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:24.085520,106,1590425424,41189908,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:24.130478,107,1590425424,85480928,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:24.178144,108,1590425424,130552053,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:24.224723,109,1590425424,177895069,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
2020/05/26/01:50:24.266814,110,1590425424,224767923,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(5, 1, 5, 5, 2, -3, 1)","(0.0043, -0.0008, 0.0043, 0.0043, -0.0017, -0.0029, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.02, 0.2484, -0.027, 0.0648, -0.0036)"
