time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.pulse,.position,.velocity,.torque
2020/05/26/02:05:05.181734,1238,1590426305,126427888,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.237649,1239,1590426305,181869983,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.292270,1240,1590426305,237540006,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.345850,1241,1590426305,292284965,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.401462,1242,1590426305,345817089,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.454911,1243,1590426305,401303052,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.508656,1244,1590426305,454740047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.560280,1245,1590426305,508357048,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.614348,1246,1590426305,560370922,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.668375,1247,1590426305,614254951,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.724399,1248,1590426305,668302059,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.780321,1249,1590426305,724481105,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.833596,1250,1590426305,780535936,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.888567,1251,1590426305,833353996,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.940454,1252,1590426305,888617038,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:05.994228,1253,1590426305,940570116,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.049969,1254,1590426305,994277000,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.105661,1255,1590426306,50082921,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.160651,1256,1590426306,105536937,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.215505,1257,1590426306,160736083,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.269186,1258,1590426306,215265989,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.324031,1259,1590426306,269283056,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.378126,1260,1590426306,323975086,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.431468,1261,1590426306,378298997,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.487796,1262,1590426306,431380033,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.541724,1263,1590426306,487596988,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.594965,1264,1590426306,541815042,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.651532,1265,1590426306,595032930,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.705640,1266,1590426306,651328086,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.759288,1267,1590426306,705406904,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.814599,1268,1590426306,759351015,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.868007,1269,1590426306,814534902,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.923348,1270,1590426306,867933988,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:06.977151,1271,1590426306,923465967,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.030298,1272,1590426306,977067947,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.086318,1273,1590426307,30334949,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.141004,1274,1590426307,86427927,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.194833,1275,1590426307,141000032,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.249255,1276,1590426307,194892883,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.302990,1277,1590426307,249314069,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.356208,1278,1590426307,302892923,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.411082,1279,1590426307,356292009,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.463939,1280,1590426307,411070108,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.520144,1281,1590426307,463795900,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.574023,1282,1590426307,520262956,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-5, 5, -4, 0, 0, 0, 1)","(-0.0043, -0.0043, -0.0034, 0.0, 0.0, 0.0, -0.0014)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.628013,1283,1590426307,573770999,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-4, 4, -3, 0, 0, -11, 0)","(-0.0034, -0.0034, -0.0026, 0.0, 0.0, -0.0108, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.680983,1284,1590426307,628074884,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-4, 4, -3, 0, 0, -214, 0)","(-0.0034, -0.0034, -0.0026, 0.0, 0.0, -0.2113, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.734935,1285,1590426307,680905103,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-4, 4, -3, 0, 0, -647, 0)","(-0.0034, -0.0034, -0.0026, 0.0, 0.0, -0.6389, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.789307,1286,1590426307,734900951,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-4, 4, -3, 0, 0, -1281, 0)","(-0.0034, -0.0034, -0.0026, 0.0, 0.0, -1.265, 0.0)","(10.0, 84.0, 0.0, -166.0, 1.0, -3250.0, -9.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.844866,1287,1590426307,789237976,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-4, 4, -3, 0, 0, -2088, 0)","(-0.0034, -0.0034, -0.0026, 0.0, 0.0, -2.0619, 0.0)","(10.0, 84.0, 13.0, -166.0, 1.0, -3250.0, -9.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
2020/05/26/02:05:07.901449,1288,1590426307,845009088,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(-4, 4, -3, 0, 0, -3039, 0)","(-0.0034, -0.0034, -0.0026, 0.0, 0.0, -3.0011, 0.0)","(10.0, 84.0, 13.0, -166.0, 1.0, -3250.0, -9.0)","(0.0, -0.37, 0.0, 0.243, -0.027, 0.0396, 0.0)"
