time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2020/05/26/01:50:23.014376,3508,1590425423,14186564,robotiq_ft_frame_id,-10.8000001907,239.179992676,3.69000005722,5.21799993515,2.12299990654,1.33299994469
2020/05/26/01:50:23.030787,3509,1590425423,30582136,robotiq_ft_frame_id,-10.8599996567,239.220001221,3.68000006676,5.21899986267,2.125,1.33299994469
2020/05/26/01:50:23.047141,3510,1590425423,46974552,robotiq_ft_frame_id,-10.8900003433,239.190002441,3.6400001049,5.21999979019,2.12599992752,1.33399999142
2020/05/26/01:50:23.063568,3511,1590425423,63395005,robotiq_ft_frame_id,-10.8199996948,239.149993896,3.78999996185,5.21400022507,2.12199997902,1.33200001717
2020/05/26/01:50:23.079891,3512,1590425423,79754475,robotiq_ft_frame_id,-10.8299999237,239.13999939,3.57999992371,5.21799993515,2.12599992752,1.33200001717
2020/05/26/01:50:23.096293,3513,1590425423,96103659,robotiq_ft_frame_id,-10.8599996567,239.11000061,3.57999992371,5.21500015259,2.125,1.33299994469
2020/05/26/01:50:23.112813,3514,1590425423,112494140,robotiq_ft_frame_id,-10.8299999237,239.089996338,3.67000007629,5.21700000763,2.12400007248,1.33399999142
2020/05/26/01:50:23.129045,3515,1590425423,128847682,robotiq_ft_frame_id,-10.8500003815,239.240005493,3.57999992371,5.21899986267,2.125,1.33299994469
2020/05/26/01:50:23.145327,3516,1590425423,145148486,robotiq_ft_frame_id,-10.9200000763,239.169998169,3.54999995232,5.21899986267,2.12700009346,1.33299994469
2020/05/26/01:50:23.157557,3517,1590425423,157366038,robotiq_ft_frame_id,-10.9200000763,239.270004272,3.84999990463,5.21799993515,2.12299990654,1.33299994469
2020/05/26/01:50:23.173877,3518,1590425423,173680383,robotiq_ft_frame_id,-10.8599996567,239.160003662,3.5,5.21700000763,2.1289999485,1.33099997044
2020/05/26/01:50:23.190237,3519,1590425423,190006853,robotiq_ft_frame_id,-10.8199996948,239.119995117,3.52999997139,5.21999979019,2.12599992752,1.33200001717
2020/05/26/01:50:23.206462,3520,1590425423,206317241,robotiq_ft_frame_id,-10.9399995804,239.210006714,3.65000009537,5.21999979019,2.12599992752,1.33200001717
2020/05/26/01:50:23.222798,3521,1590425423,222620950,robotiq_ft_frame_id,-10.9099998474,239.270004272,3.51999998093,5.22200012207,2.12599992752,1.33399999142
2020/05/26/01:50:23.239286,3522,1590425423,239041040,robotiq_ft_frame_id,-10.8599996567,239.259994507,3.53999996185,5.21799993515,2.12599992752,1.33200001717
2020/05/26/01:50:23.255584,3523,1590425423,255406088,robotiq_ft_frame_id,-10.8100004196,239.220001221,3.75,5.21999979019,2.1210000515,1.33500003815
2020/05/26/01:50:23.271913,3524,1590425423,271771611,robotiq_ft_frame_id,-10.8599996567,239.279998779,3.67000007629,5.21700000763,2.125,1.33200001717
2020/05/26/01:50:23.288290,3525,1590425423,288116470,robotiq_ft_frame_id,-10.7899999619,239.270004272,3.61999988556,5.22200012207,2.12299990654,1.33299994469
2020/05/26/01:50:23.304711,3526,1590425423,304462482,robotiq_ft_frame_id,-10.8500003815,239.199996948,3.6099998951,5.22200012207,2.125,1.33399999142
2020/05/26/01:50:23.321037,3527,1590425423,320857842,robotiq_ft_frame_id,-10.9200000763,239.149993896,3.59999990463,5.21899986267,2.12800002098,1.33399999142
2020/05/26/01:50:23.333300,3528,1590425423,333140071,robotiq_ft_frame_id,-10.8800001144,239.160003662,3.69000005722,5.21799993515,2.12400007248,1.33399999142
2020/05/26/01:50:23.349736,3529,1590425423,349523189,robotiq_ft_frame_id,-10.9200000763,239.199996948,3.63000011444,5.21600008011,2.12700009346,1.33200001717
2020/05/26/01:50:23.366133,3530,1590425423,365927093,robotiq_ft_frame_id,-10.8800001144,239.169998169,3.75999999046,5.21700000763,2.12299990654,1.33200001717
2020/05/26/01:50:23.382597,3531,1590425423,382280610,robotiq_ft_frame_id,-10.8500003815,239.210006714,3.75,5.21999979019,2.12400007248,1.33299994469
2020/05/26/01:50:23.398883,3532,1590425423,398682842,robotiq_ft_frame_id,-10.9499998093,239.160003662,3.58999991417,5.21899986267,2.13000011444,1.33299994469
2020/05/26/01:50:23.415207,3533,1590425423,415021417,robotiq_ft_frame_id,-10.8999996185,239.169998169,3.67000007629,5.21700000763,2.125,1.33399999142
2020/05/26/01:50:23.431629,3534,1590425423,431406361,robotiq_ft_frame_id,-10.9099998474,239.190002441,3.65000009537,5.21600008011,2.12599992752,1.33399999142
2020/05/26/01:50:23.448165,3535,1590425423,447870854,robotiq_ft_frame_id,-10.9399995804,239.259994507,3.51999998093,5.22200012207,2.1289999485,1.33299994469
2020/05/26/01:50:23.464394,3536,1590425423,464209600,robotiq_ft_frame_id,-10.8999996185,239.320007324,3.67000007629,5.21899986267,2.12400007248,1.33299994469
2020/05/26/01:50:23.480643,3537,1590425423,480482373,robotiq_ft_frame_id,-10.9099998474,239.25,3.73000001907,5.22300004959,2.12599992752,1.33500003815
2020/05/26/01:50:23.492884,3538,1590425423,492691458,robotiq_ft_frame_id,-10.8800001144,239.100006104,3.54999995232,5.21700000763,2.12800002098,1.33200001717
2020/05/26/01:50:23.509243,3539,1590425423,508995596,robotiq_ft_frame_id,-10.8500003815,239.059997559,3.58999991417,5.21899986267,2.125,1.33399999142
2020/05/26/01:50:23.525550,3540,1590425423,525386278,robotiq_ft_frame_id,-10.7899999619,239.179992676,3.69000005722,5.21700000763,2.12299990654,1.33200001717
2020/05/26/01:50:23.541886,3541,1590425423,541720714,robotiq_ft_frame_id,-10.8100004196,239.160003662,3.50999999046,5.21799993515,2.125,1.33299994469
2020/05/26/01:50:23.558262,3542,1590425423,558017537,robotiq_ft_frame_id,-10.8699998856,239.179992676,3.69000005722,5.21700000763,2.12299990654,1.33299994469
2020/05/26/01:50:23.574516,3543,1590425423,574336422,robotiq_ft_frame_id,-10.8699998856,239.169998169,3.69000005722,5.21999979019,2.12599992752,1.33500003815
2020/05/26/01:50:23.590885,3544,1590425423,590708509,robotiq_ft_frame_id,-10.9399995804,239.270004272,3.59999990463,5.21999979019,2.1289999485,1.33200001717
2020/05/26/01:50:23.607301,3545,1590425423,607099560,robotiq_ft_frame_id,-10.8599996567,239.229995728,3.69000005722,5.21999979019,2.125,1.33500003815
2020/05/26/01:50:23.623744,3546,1590425423,623477572,robotiq_ft_frame_id,-10.8900003433,239.160003662,3.65000009537,5.21799993515,2.12400007248,1.33500003815
2020/05/26/01:50:23.640069,3547,1590425423,639850809,robotiq_ft_frame_id,-10.8900003433,239.220001221,3.61999988556,5.21799993515,2.12700009346,1.33299994469
2020/05/26/01:50:23.656339,3548,1590425423,656163699,robotiq_ft_frame_id,-10.8699998856,239.179992676,3.58999991417,5.21799993515,2.12400007248,1.33299994469
2020/05/26/01:50:23.668604,3549,1590425423,668438490,robotiq_ft_frame_id,-10.8900003433,239.169998169,3.59999990463,5.21700000763,2.125,1.33399999142
2020/05/26/01:50:23.685034,3550,1590425423,684821933,robotiq_ft_frame_id,-10.8599996567,239.080001831,3.58999991417,5.21799993515,2.12599992752,1.33200001717
2020/05/26/01:50:23.701352,3551,1590425423,701134579,robotiq_ft_frame_id,-10.8299999237,239.089996338,3.70000004768,5.21700000763,2.12299990654,1.33099997044
2020/05/26/01:50:23.717673,3552,1590425423,717435281,robotiq_ft_frame_id,-10.970000267,239.259994507,3.55999994278,5.21799993515,2.12800002098,1.33399999142
2020/05/26/01:50:23.733942,3553,1590425423,733734391,robotiq_ft_frame_id,-10.8999996185,239.160003662,3.67000007629,5.21899986267,2.125,1.33399999142
2020/05/26/01:50:23.750243,3554,1590425423,750032987,robotiq_ft_frame_id,-10.8999996185,239.179992676,3.6099998951,5.21799993515,2.12599992752,1.33099997044
2020/05/26/01:50:23.766684,3555,1590425423,766415931,robotiq_ft_frame_id,-10.9399995804,239.240005493,3.57999992371,5.22300004959,2.1289999485,1.33399999142
2020/05/26/01:50:23.783145,3556,1590425423,782886319,robotiq_ft_frame_id,-10.8699998856,239.309997559,3.81999993324,5.21899986267,2.12199997902,1.33399999142
2020/05/26/01:50:23.799441,3557,1590425423,799269973,robotiq_ft_frame_id,-10.8199996948,239.179992676,3.84999990463,5.21799993515,2.11899995804,1.33200001717
2020/05/26/01:50:23.815776,3558,1590425423,815615606,robotiq_ft_frame_id,-10.7600002289,239.11000061,3.95000004768,5.21600008011,2.117000103,1.33299994469
2020/05/26/01:50:23.832185,3559,1590425423,831981381,robotiq_ft_frame_id,-10.8299999237,239.199996948,3.91000008583,5.21500015259,2.11899995804,1.33200001717
2020/05/26/01:50:23.844476,3560,1590425423,844248138,robotiq_ft_frame_id,-10.8299999237,239.300003052,3.55999994278,5.22100019455,2.12599992752,1.33099997044
2020/05/26/01:50:23.860846,3561,1590425423,860604000,robotiq_ft_frame_id,-10.9300003052,239.179992676,3.50999999046,5.21899986267,2.1289999485,1.33099997044
2020/05/26/01:50:23.877172,3562,1590425423,876960596,robotiq_ft_frame_id,-10.9300003052,239.13999939,3.80999994278,5.21500015259,2.12400007248,1.33200001717
2020/05/26/01:50:23.893503,3563,1590425423,893315356,robotiq_ft_frame_id,-10.8699998856,239.130004883,3.57999992371,5.21799993515,2.1289999485,1.33000004292
2020/05/26/01:50:23.909958,3564,1590425423,909699902,robotiq_ft_frame_id,-10.8999996185,239.179992676,3.57999992371,5.22100019455,2.1289999485,1.33099997044
2020/05/26/01:50:23.926277,3565,1590425423,926104678,robotiq_ft_frame_id,-10.8400001526,239.13999939,3.68000006676,5.21500015259,2.12299990654,1.33399999142
2020/05/26/01:50:23.942651,3566,1590425423,942470985,robotiq_ft_frame_id,-10.8900003433,239.080001831,3.53999996185,5.21799993515,2.12700009346,1.33399999142
2020/05/26/01:50:23.959064,3567,1590425423,958856279,robotiq_ft_frame_id,-10.8900003433,239.259994507,3.63000011444,5.21700000763,2.12700009346,1.33200001717
2020/05/26/01:50:23.975482,3568,1590425423,975262450,robotiq_ft_frame_id,-10.8900003433,239.289993286,3.72000002861,5.21999979019,2.12400007248,1.33200001717
2020/05/26/01:50:23.991874,3569,1590425423,991673865,robotiq_ft_frame_id,-11.029999733,239.179992676,3.61999988556,5.21799993515,2.1289999485,1.33099997044
2020/05/26/01:50:24.004092,3570,1590425424,3907642,robotiq_ft_frame_id,-10.8999996185,239.169998169,3.66000008583,5.21799993515,2.12400007248,1.33200001717
2020/05/26/01:50:24.020475,3571,1590425424,20231998,robotiq_ft_frame_id,-10.8800001144,239.169998169,3.66000008583,5.21799993515,2.12400007248,1.33200001717
2020/05/26/01:50:24.036787,3572,1590425424,36547769,robotiq_ft_frame_id,-10.8299999237,239.130004883,3.55999994278,5.21899986267,2.12599992752,1.33399999142
2020/05/26/01:50:24.053092,3573,1590425424,52920538,robotiq_ft_frame_id,-10.8800001144,239.190002441,3.56999993324,5.21999979019,2.12800002098,1.33299994469
2020/05/26/01:50:24.069436,3574,1590425424,69259966,robotiq_ft_frame_id,-10.8500003815,239.259994507,3.6400001049,5.21799993515,2.12400007248,1.33099997044
2020/05/26/01:50:24.085765,3575,1590425424,85622126,robotiq_ft_frame_id,-10.8299999237,239.289993286,3.70000004768,5.21600008011,2.12299990654,1.33099997044
