time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.pulse,.position,.velocity,.torque
2020/05/26/02:02:26.053239,15,1590426145,997104883,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.109107,16,1590426146,53344011,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.165469,17,1590426146,109225988,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.220856,18,1590426146,165662050,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.277959,19,1590426146,220679044,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.336222,20,1590426146,277889966,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.392175,21,1590426146,336095094,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.447022,22,1590426146,392164945,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.503960,23,1590426146,446847915,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.560472,24,1590426146,503971099,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.617052,25,1590426146,560539960,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0108)"
2020/05/26/02:02:26.674412,26,1590426146,617161989,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:26.729586,27,1590426146,674252986,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:26.787725,28,1590426146,729670047,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:26.842237,29,1590426146,787827968,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:26.898581,30,1590426146,842129945,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:26.955447,31,1590426146,898540019,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.011122,32,1590426146,955456018,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.066487,33,1590426147,11123895,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.122840,34,1590426147,66411018,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.178519,35,1590426147,122584104,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.235208,36,1590426147,178561925,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.291984,37,1590426147,235255956,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.346578,38,1590426147,291783094,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.401919,39,1590426147,346627950,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.458293,40,1590426147,401762962,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0468, 0.0072)"
2020/05/26/02:02:27.514560,41,1590426147,458153009,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.569396,42,1590426147,514281988,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.624104,43,1590426147,569309949,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.678579,44,1590426147,624053001,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.733407,45,1590426147,678510904,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.790832,46,1590426147,733236074,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.847028,47,1590426147,790781974,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.903395,48,1590426147,847053050,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:27.958920,49,1590426147,903472900,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(2, -5, -1, -5, 6, 5, 3)","(0.0017, 0.0043, -0.0008, -0.0043, -0.0052, 0.0049, -0.0044)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.012487,50,1590426147,959037065,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, 4, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, 0.0039, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.068106,51,1590426148,12584924,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -133, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -0.1313, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.123420,52,1590426148,68078041,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -528, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -0.5214, -0.0029)","(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.178999,53,1590426148,123470067,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -1145, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -1.1307, -0.0029)","(-12.0, 114.0, 0.0, 0.0, 0.0, 1.0, -1.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.234818,54,1590426148,178975105,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -1923, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -1.899, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.290451,55,1590426148,234627962,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -2886, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -2.85, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.08, -0.3, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.346350,56,1590426148,290400028,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -3976, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -3.9264, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.11, -0.15, 0.02, 0.2754, -0.0216, 0.0504, 0.0072)"
2020/05/26/02:02:28.402316,57,1590426148,346472024,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -5163, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -5.0986, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.11, -0.15, 0.02, 0.1404, 0.0, -0.0396, 0.0036)"
2020/05/26/02:02:28.461475,58,1590426148,402261972,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -6413, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -6.333, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.11, -0.15, 0.02, 0.1404, 0.0, -0.0396, 0.0036)"
2020/05/26/02:02:28.517624,59,1590426148,461620092,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -7739, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -7.6425, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.11, -0.15, 0.02, 0.1404, 0.0, -0.0396, 0.0036)"
2020/05/26/02:02:28.574492,60,1590426148,517671108,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -9064, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -8.951, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.11, -0.15, 0.02, 0.1404, 0.0, -0.0396, 0.0036)"
2020/05/26/02:02:28.630934,61,1590426148,574584960,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 5, -10438, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0043, -10.3078, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.11, -0.15, 0.02, 0.1404, 0.0, -0.0396, 0.0036)"
2020/05/26/02:02:28.689660,62,1590426148,631077051,,"['joint_S', 'joint_L', 'joint_E', 'joint_U', 'joint_R', 'joint_B', 'joint_T']","(1, -4, -1, -4, 4, -12003, 2)","(0.0008, 0.0034, -0.0008, -0.0034, -0.0034, -11.8533, -0.0029)","(-12.0, 114.0, 0.0, -168.0, -11.0, -4263.0, -11.0)","(-0.11, -0.15, 0.02, 0.1404, 0.0, -0.0396, 0.0036)"
